route_id,airline_id,operator_name,segment,origin_airport,origin_country,origin_region,dest_airport,dest_country,dest_region,flight_type,aircraft_type,annual_flights_2025,distance_km,annual_growth_rate,saf_pct_2025,saf_pct_2030,saf_pct_2035,saf_pct_2040,saf_pct_2045,saf_pct_2050
R326,BA,British Airways,Passenger,LHR,United Kingdom,EU,JNB,South Africa,ROW,international,B787-9,563,9060.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R327,BA,British Airways,Passenger,LHR,United Kingdom,EU,NBO,Kenya,ROW,international,B787-9,563,6820.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R328,BA,British Airways,Passenger,LHR,United Kingdom,EU,LOS,Nigeria,ROW,international,B787-9,563,5140.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R329,BA,British Airways,Passenger,LHR,United Kingdom,EU,ACC,Ghana,ROW,international,A330-300,375,5280.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R330,BA,British Airways,Passenger,LHR,United Kingdom,EU,CPT,South Africa,ROW,international,B787-9,375,9700.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R331,IB,Iberia,Passenger,MAD,Spain,EU,JFK,United States,US,international,A350-900,750,5760.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R332,IB,Iberia,Passenger,MAD,Spain,EU,MIA,United States,US,international,A350-900,750,7900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R333,IB,Iberia,Passenger,MAD,Spain,EU,ORD,United States,US,international,A330-300,563,8100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R334,IB,Iberia,Passenger,MAD,Spain,EU,LAX,United States,US,international,A350-900,375,9300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R335,IB,Iberia,Passenger,MAD,Spain,EU,BOS,United States,US,international,A330-300,375,5800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R336,IB,Iberia,Passenger,MAD,Spain,EU,YYZ,Canada,US,international,A330-300,375,6500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R337,IB,Iberia,Passenger,MAD,Spain,EU,EZE,Argentina,LATAM,international,A350-900,750,10400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R338,IB,Iberia,Passenger,MAD,Spain,EU,BOG,Colombia,LATAM,international,A350-900,750,8700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R339,IB,Iberia,Passenger,MAD,Spain,EU,MEX,Mexico,LATAM,international,A350-900,750,9200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R340,IB,Iberia,Passenger,MAD,Spain,EU,LIM,Peru,LATAM,international,A350-900,563,10300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R341,IB,Iberia,Passenger,MAD,Spain,EU,SCL,Chile,LATAM,international,A350-900,563,11600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R342,IB,Iberia,Passenger,MAD,Spain,EU,GYE,Ecuador,LATAM,international,A330-300,375,9300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R343,IB,Iberia,Passenger,MAD,Spain,EU,CCS,Venezuela,LATAM,international,A330-300,375,8600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R344,IB,Iberia,Passenger,MAD,Spain,EU,HAV,Cuba,LATAM,international,A330-300,375,8700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R345,IB,Iberia,Passenger,MAD,Spain,EU,DXB,UAE,MENA,international,A330-300,563,5700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R346,IB,Iberia,Passenger,MAD,Spain,EU,DOH,Qatar,MENA,international,A330-300,375,5600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R347,IB,Iberia,Passenger,MAD,Spain,EU,CAI,Egypt,MENA,international,A321neo,563,3600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R348,IB,Iberia,Passenger,MAD,Spain,EU,CMN,Morocco,MENA,international,A320neo,563,1600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R349,IB,Iberia,Passenger,MAD,Spain,EU,NRT,Japan,APAC,international,A350-900,375,12000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R350,IB,Iberia,Passenger,BCN,Spain,EU,JFK,United States,US,international,A330-300,375,6420.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R351,IB,Iberia,Passenger,BCN,Spain,EU,MIA,United States,US,international,A330-300,375,8220.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R352,IB,Iberia,Passenger,BCN,Spain,EU,EZE,Argentina,LATAM,international,A330-300,375,10600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R353,IB,Iberia,Passenger,BCN,Spain,EU,BOG,Colombia,LATAM,international,A330-300,375,8980.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R354,IB,Iberia,Passenger,BCN,Spain,EU,GRU,Brazil,LATAM,international,A330-300,375,9600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R355,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,ORD,United States,US,international,A330-300,336,7130.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R356,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,BOS,United States,US,international,A330-300,336,5400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R357,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,EWR,United States,US,international,A330-300,336,5710.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R358,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,YYZ,Canada,US,international,A330-300,223,5800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R359,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,YUL,Canada,US,international,A330-300,223,5400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R360,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,EZE,Argentina,LATAM,international,A330-300,336,10200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R361,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,SCL,Chile,LATAM,international,A330-300,223,10650.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R362,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,BOG,Colombia,LATAM,international,A330-300,336,8300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R363,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,MEX,Mexico,LATAM,international,A330-300,223,9100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R364,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,LIM,Peru,LATAM,international,A330-300,223,9500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R365,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,FOR,Brazil,LATAM,international,A330-300,223,6000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R366,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,REC,Brazil,LATAM,international,A330-300,336,6300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R367,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,SSA,Brazil,LATAM,international,A330-300,223,7100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R368,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,CGH,Brazil,LATAM,international,A330-300,336,9100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R369,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,CAI,Egypt,MENA,international,A321neo,223,3900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R370,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,CMN,Morocco,MENA,international,A320neo,336,1600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R371,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,LOS,Nigeria,ROW,international,A330-300,223,5700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R372,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,DKR,Senegal,ROW,international,A321neo,336,3100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R373,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,LAD,Angola,ROW,international,A330-300,336,7100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R374,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,CPV,Cape Verde,ROW,international,A321neo,223,2600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R375,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,MPM,Mozambique,ROW,international,A330-300,223,9700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R376,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,NRT,Japan,APAC,international,A330-300,223,12300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R377,KL,KLM,Passenger,AMS,Netherlands,EU,JFK,United States,US,international,B787-9,953,5850.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R378,KL,KLM,Passenger,AMS,Netherlands,EU,EWR,United States,US,international,B787-9,953,5880.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R379,KL,KLM,Passenger,AMS,Netherlands,EU,IAD,United States,US,international,B787-9,715,6000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R380,KL,KLM,Passenger,AMS,Netherlands,EU,ORD,United States,US,international,B787-9,715,7400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R381,KL,KLM,Passenger,AMS,Netherlands,EU,LAX,United States,US,international,B787-9,476,8870.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R382,KL,KLM,Passenger,AMS,Netherlands,EU,SFO,United States,US,international,B787-9,476,8950.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R383,KL,KLM,Passenger,AMS,Netherlands,EU,ATL,United States,US,international,B787-9,476,7610.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R384,KL,KLM,Passenger,AMS,Netherlands,EU,MIA,United States,US,international,B787-9,715,8100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R385,KL,KLM,Passenger,AMS,Netherlands,EU,BOS,United States,US,international,B787-9,715,5400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R386,KL,KLM,Passenger,AMS,Netherlands,EU,YYZ,Canada,US,international,B787-9,715,5880.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R387,KL,KLM,Passenger,AMS,Netherlands,EU,YVR,Canada,US,international,B787-9,476,8000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R388,KL,KLM,Passenger,AMS,Netherlands,EU,NRT,Japan,APAC,international,B787-9,715,9200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R389,KL,KLM,Passenger,AMS,Netherlands,EU,ICN,South Korea,APAC,international,B787-9,715,8850.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R390,KL,KLM,Passenger,AMS,Netherlands,EU,SIN,Singapore,APAC,international,B787-9,715,10700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R391,KL,KLM,Passenger,AMS,Netherlands,EU,KUL,Malaysia,APAC,international,B787-9,476,10900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R392,KL,KLM,Passenger,AMS,Netherlands,EU,SYD,Australia,APAC,international,B787-9,476,16700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R393,KL,KLM,Passenger,AMS,Netherlands,EU,BKK,Thailand,APAC,international,B787-9,715,9350.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R394,KL,KLM,Passenger,AMS,Netherlands,EU,DXB,UAE,MENA,international,B787-9,953,5100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R395,KL,KLM,Passenger,AMS,Netherlands,EU,DOH,Qatar,MENA,international,B787-9,715,5000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R396,KL,KLM,Passenger,AMS,Netherlands,EU,NBO,Kenya,ROW,international,B787-9,715,6530.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R397,KL,KLM,Passenger,AMS,Netherlands,EU,JNB,South Africa,ROW,international,B787-9,715,9100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R398,KL,KLM,Passenger,AMS,Netherlands,EU,LOS,Nigeria,ROW,international,B787-9,476,5200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R399,KL,KLM,Passenger,AMS,Netherlands,EU,ACC,Ghana,ROW,international,A330-300,476,5400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R400,KL,KLM,Passenger,AMS,Netherlands,EU,EZE,Argentina,LATAM,international,B787-9,476,12000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R401,KL,KLM,Passenger,AMS,Netherlands,EU,BOG,Colombia,LATAM,international,B787-9,476,9300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R402,KL,KLM,Passenger,AMS,Netherlands,EU,CAI,Egypt,MENA,international,A321neo,715,3200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R403,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,ORD,United States,US,international,B787-9,1118,10130.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R404,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,IAD,United States,US,international,B787-9,1118,9750.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R405,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,EWR,United States,US,international,B787-9,1490,9380.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R406,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,LAX,United States,US,international,B787-9,745,11300.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R407,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,MIA,United States,US,international,B787-9,745,11250.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R408,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,BOS,United States,US,international,B787-9,745,9000.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R409,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,YYZ,Canada,US,international,B787-9,745,9660.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R410,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,GRU,Brazil,LATAM,international,B787-9,745,11000.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R411,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,EZE,Argentina,LATAM,international,B787-9,745,13200.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R412,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,BOG,Colombia,LATAM,international,B787-9,745,11200.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R413,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,MEX,Mexico,LATAM,international,B787-9,745,11500.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R414,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,NRT,Japan,APAC,international,B787-9,1118,9500.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R415,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,HND,Japan,APAC,international,B787-9,745,9500.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R416,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,ICN,South Korea,APAC,international,B787-9,1118,8800.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R417,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,SIN,Singapore,APAC,international,B787-9,1118,8300.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R418,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,BKK,Thailand,APAC,international,B787-9,1118,7100.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R419,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,KUL,Malaysia,APAC,international,B787-9,1118,8200.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R420,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,SYD,Australia,APAC,international,A350-900,745,15200.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R421,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,NBO,Kenya,ROW,international,B787-9,745,4850.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R422,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,JNB,South Africa,ROW,international,B787-9,1118,7100.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R423,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,LOS,Nigeria,ROW,international,A330-300,1118,4900.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R424,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,ACC,Ghana,ROW,international,A330-300,745,5200.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R425,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,ADD,Ethiopia,ROW,international,B787-9,1118,3400.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R426,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,CMN,Morocco,MENA,international,A321neo,1118,2900.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R427,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,CAI,Egypt,MENA,international,A321neo,1490,1600.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R428,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,DOH,Qatar,MENA,international,B787-9,1118,2950.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R429,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,RUH,Saudi Arabia,MENA,international,B787-9,1490,2400.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R430,TK,Turkish Airlines,Passenger,IST,Turkey,ROW,JED,Saudi Arabia,MENA,international,B787-9,1490,2600.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R431,AY,Finnair,Passenger,HEL,Finland,EU,ORD,United States,US,international,A350-900,101,8100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R432,AY,Finnair,Passenger,HEL,Finland,EU,LAX,United States,US,international,A350-900,101,9500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R433,AY,Finnair,Passenger,HEL,Finland,EU,HND,Japan,APAC,international,A350-900,152,9100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R434,AY,Finnair,Passenger,HEL,Finland,EU,ICN,South Korea,APAC,international,A350-900,152,8500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R435,AY,Finnair,Passenger,HEL,Finland,EU,SIN,Singapore,APAC,international,A350-900,152,9300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R436,AY,Finnair,Passenger,HEL,Finland,EU,DXB,UAE,MENA,international,A350-900,152,4900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R437,AY,Finnair,Passenger,HEL,Finland,EU,DOH,Qatar,MENA,international,A350-900,101,4800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R438,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,IAD,United States,US,international,A350-900,389,7700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R439,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,ORD,United States,US,international,A350-900,389,7900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R440,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,LAX,United States,US,international,A350-900,259,9650.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R441,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,SFO,United States,US,international,A350-900,259,9600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R442,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,YYZ,Canada,US,international,A330-300,259,6700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R443,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,GRU,Brazil,LATAM,international,A350-900,389,9750.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R444,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,EZE,Argentina,LATAM,international,A350-900,259,11500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R445,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,BOG,Colombia,LATAM,international,A330-300,259,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R446,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,DXB,UAE,MENA,international,B787-9,518,5000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R447,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,DOH,Qatar,MENA,international,B787-9,389,4900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R448,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,JNB,South Africa,ROW,international,B787-9,259,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R449,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,NBO,Kenya,ROW,international,B787-9,259,6600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R450,OS,Austrian Airlines,Passenger,VIE,Austria,EU,IAD,United States,US,international,A350-900,155,7400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R451,OS,Austrian Airlines,Passenger,VIE,Austria,EU,ORD,United States,US,international,A350-900,155,8100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R452,OS,Austrian Airlines,Passenger,VIE,Austria,EU,GRU,Brazil,LATAM,international,A350-900,155,10200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R453,OS,Austrian Airlines,Passenger,VIE,Austria,EU,DXB,UAE,MENA,international,B787-9,233,4600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R454,OS,Austrian Airlines,Passenger,VIE,Austria,EU,DOH,Qatar,MENA,international,B787-9,155,4500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R455,OS,Austrian Airlines,Passenger,VIE,Austria,EU,JNB,South Africa,ROW,international,B787-9,155,8800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R456,OS,Austrian Airlines,Passenger,VIE,Austria,EU,NBO,Kenya,ROW,international,B787-9,155,6200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R457,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,EWR,United States,US,international,A330-300,220,6720.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R458,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,LAX,United States,US,international,A330-300,146,9110.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R459,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,IAD,United States,US,international,A330-300,146,6580.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R460,SK,SAS Scandinavian Airlines,Passenger,ARN,Sweden,EU,JFK,United States,US,international,A330-300,1995,6780.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R461,SK,SAS Scandinavian Airlines,Passenger,ARN,Sweden,EU,ORD,United States,US,international,A330-300,1995,7870.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R462,SK,SAS Scandinavian Airlines,Passenger,ARN,Sweden,EU,NRT,Japan,APAC,international,A330-300,1995,8800.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R463,SK,SAS Scandinavian Airlines,Passenger,ARN,Sweden,EU,SIN,Singapore,APAC,international,A330-300,1995,10200.0,0.03,0.0,0.025,0.1,0.2,0.3,0.5
R464,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,NRT,Japan,APAC,international,A330-300,220,8900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R465,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,DXB,UAE,MENA,international,A330-300,220,5200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R466,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,DOH,Qatar,MENA,international,A330-300,146,5100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R467,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,JFK,United States,US,international,B787-9,288,5900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R468,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,LAX,United States,US,international,B787-9,144,8700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R469,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,SFO,United States,US,international,B787-9,144,8700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R470,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,ORD,United States,US,international,B787-9,144,7700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R471,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,BOS,United States,US,international,B787-9,144,5500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R472,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,MIA,United States,US,international,B787-9,144,8200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R473,AZ,ITA Airways,Passenger,FCO,Italy,EU,MIA,United States,US,international,A330-300,322,8700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R474,AZ,ITA Airways,Passenger,FCO,Italy,EU,ORD,United States,US,international,A330-300,214,8300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R475,AZ,ITA Airways,Passenger,FCO,Italy,EU,BOS,United States,US,international,A330-300,214,6700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R476,AZ,ITA Airways,Passenger,FCO,Italy,EU,YYZ,Canada,US,international,A330-300,214,7100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R477,AZ,ITA Airways,Passenger,FCO,Italy,EU,EZE,Argentina,LATAM,international,B787-9,322,11200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R478,AZ,ITA Airways,Passenger,FCO,Italy,EU,GRU,Brazil,LATAM,international,B787-9,214,9800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R479,AZ,ITA Airways,Passenger,FCO,Italy,EU,SIN,Singapore,APAC,international,B787-9,214,10100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R480,AZ,ITA Airways,Passenger,FCO,Italy,EU,DXB,UAE,MENA,international,B787-9,322,4500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R481,AZ,ITA Airways,Passenger,FCO,Italy,EU,DOH,Qatar,MENA,international,B787-9,214,4400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R482,AZ,ITA Airways,Passenger,FCO,Italy,EU,CAI,Egypt,MENA,international,A321neo,322,2200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R483,EI,Aer Lingus,Passenger,DUB,Ireland,EU,JFK,United States,US,international,A330-300,539,5100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R484,EI,Aer Lingus,Passenger,DUB,Ireland,EU,BOS,United States,US,international,A321neo,539,5200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R485,EI,Aer Lingus,Passenger,DUB,Ireland,EU,ORD,United States,US,international,A330-300,404,6350.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R486,EI,Aer Lingus,Passenger,DUB,Ireland,EU,LAX,United States,US,international,A330-300,269,8400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R487,EI,Aer Lingus,Passenger,DUB,Ireland,EU,SFO,United States,US,international,A321neo,404,8350.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R488,EI,Aer Lingus,Passenger,DUB,Ireland,EU,MIA,United States,US,international,A321neo,404,7300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
